article_id,article_url,article_title,image_id,image_path,caption
1676,https://www.click2houston.com/news/investigates/2023/07/19/the-evidence-room-episode-22-the-serial-killings-of-acres-homes/,"The Evidence Room, Episode 22 -- The Serial Killings of Acres Homes",3D08ED36B91AB9EC2FFD81CC8E1E8CD6,news_images/news_images/3D08ED36B91AB9EC2FFD81CC8E1E8CD6.jpg,the serial killings of acres homes
1677,https://www.express.co.uk/news/world/1793028/new-zealand-Auckland-mass-shooting-city-centre,New Zealand 'mass shooting': Armed police descend on city centre after shots heard | World | News,2CAA7DED6CEC9A1262AC2E56B8FE890C,news_images/news_images/2CAA7DED6CEC9A1262AC2E56B8FE890C.jpg,a group of police officers walking down a street
1678,https://www.ukiahdailyjournal.com/2023/07/18/cal-poly-humboldt-haphazard-in-response-to-title-ix-harrassment-complaints-report-finds/,"Cal Poly Humboldt haphazard in response to Title IX, harrassment complaints, report finds",AF14B6FEC607B68612201509395889D4,news_images/news_images/AF14B6FEC607B68612201509395889D4.jpg,cal state humboldt
1679,https://regina.ctvnews.ca/premier-moe-denounces-b-c-port-strike-action-in-series-of-tweets-1.6486383,"B.C. port strike deeply hurting Sask. economy, premier says",85FB47BF830AE32F5CD6130B978612BF,news_images/news_images/85FB47BF830AE32F5CD6130B978612BF.jpg,people are walking on the side of the road near a bridge
1680,https://www.indianweekender.co.nz/Pages/ArticleDetails/7/22176/new-zealand/armed-police-respond-to-serious-incident-on-aucklands-quay-street,Armed police respond to 'serious incident' on Auckland's Quay Street,2381AB8AE8514A31048C7BEA8C6DDD6E,news_images/news_images/2381AB8AE8514A31048C7BEA8C6DDD6E.jpg,"police at the scene of a shooting in auckland, new zealand, on monday, february 17, 2020"
1681,https://www.nzherald.co.nz/travel/hotel-review-oaks-wellington-is-a-city-hotel-with-a-surprising-dining-offering/KGSCH2UFOFETPMCIFYUJRJELNA/,Hotel review: Oaks Wellington is a city hotel with a surprising dining offering,15AC384E8818BB547C648C7E45E00CF8,news_images/news_images/15AC384E8818BB547C648C7E45E00CF8.jpg,a hotel room with two beds and a television
1682,https://www.wptv.com/money/real-estate-news/west-palm-beach-marina-proposal-prompts-pushback-petition,"West Palm Beach marina proposal sparks pushback, petition",4ABF3367FB1051019ED7599ADC7A67D3,news_images/news_images/4ABF3367FB1051019ED7599ADC7A67D3.jpg,an aerial view of boats on the water in a city
1683,https://www.inquirer.com/news/philadelphia/eviction-suspension-philadelphia-landlord-tenant-shooting-20230719.html,Evictions by landlord-tenant officer halted in Philadelphia after shootings,69078A16AAF900D1FBE5EE3A5019457A,news_images/news_images/69078A16AAF900D1FBE5EE3A5019457A.jpg,a group of people standing in the street holding signs
1684,https://nypost.com/2023/07/19/jason-aldeans-try-that-in-a-small-town-tops-charts-despite-controversy/,Jason Aldean's 'Try That in a Small Town' tops charts despite controversy,6AF2C809A8480D5A604B907CB888E172,news_images/news_images/6AF2C809A8480D5A604B907CB888E172.jpg,a man in a cowboy hat is holding a microphone and standing next to a fire
1685,https://www.the-star.co.ke/news/realtime/2023-07-19-murder-or-suicide-former-governor-candidate-found-dead-in-car/,Murder or suicide? Former governor candidate found dead in car,F858596EFDFBE2F048BAA1EDCD02B50B,news_images/news_images/F858596EFDFBE2F048BAA1EDCD02B50B.jpg,a man in a suit and tie speaking into a microphone
1686,https://www.inquirer.com/politics/pennsylvania/pa-house-resigns-control-democrats-20230719.html,Pa. House: Democrats must defend their majority after Sara Innamorato resigns,B7519102B339C83AD4B0A0347AEB2D00,news_images/news_images/B7519102B339C83AD4B0A0347AEB2D00.jpg,two people hugging in a room with blue table cloths
1687,http://www.motorsport.com/nascar-cup/news/kyle-busch-nascar-retirement-dream-trucks-brexton/10497443/,Kyle Busch spells out his NASCAR retirement dream,7D052E0FFB6EA77DEE3D4DE8E6005C20,news_images/news_images/7D052E0FFB6EA77DEE3D4DE8E6005C20.jpg,"nascar driver person stands on the grid before the start of a nascar auto race at daytona international speedway, sunday, may 5, 2019, in daytona beach, florida ap"
1688,https://theeagleonline.com.ng/after-eight-months-in-office-gov-adeleke-inaugurates-25-commissioners/,"After eight months in office, Gov. Adeleke inaugurates 25 Commissioners",EEDAAF4C74019737103912E36B7ABB42,news_images/news_images/EEDAAF4C74019737103912E36B7ABB42.jpg,a man in a white shirt and glasses standing in front of an african flag
1689,https://www.theepochtimes.com/australian-treasurer-meets-chinese-finance-minister-over-trade-disputes-at-g20-summit_5408792.html,Australian Treasurer Meets Chinese Finance Minister Over Trade Disputes at G20 Summit,20DF06E12E066BA94485E03165854A0D,news_images/news_images/20DF06E12E066BA94485E03165854A0D.jpg,a man in a suit and tie smiles at the camera
1690,https://news.yahoo.com/city-los-angeles-investigating-tree-212646102.html,City of Los Angeles investigating tree trimming that eliminated shade for protesters,3225F49D52B11B645DF0A33D278A0AB9,news_images/news_images/3225F49D52B11B645DF0A33D278A0AB9.jpg,a sign that reads writers guild of america on strike
1691,https://www.nzherald.co.nz/entertainment/orange-is-the-new-black-star-kimiko-glenn-blasts-netflix-over-pay-for-nude-scenes/VK3P6YPNSJCP5KSCDYYE3JEUEA/,Orange Is The New Black star Kimiko Glenn blasts Netflix over pay for nude scenes,897FE11153627B16DDC44355422FC298,news_images/news_images/897FE11153627B16DDC44355422FC298.jpg,a woman in a red dress holding an award and a woman in a red dress holding an award
1692,https://missionlocal.org/2023/07/legalizing-dolores-hill-bomb-would-be-trivial-say-veteran-skaters-and-san-francisco-may-be-receptive/,Legalizing Dolores hill bomb would be trivial & SF may be receptive,939CE769D6271A71841FE07A87F5B31C,news_images/news_images/939CE769D6271A71841FE07A87F5B31C.jpg,two young men skateboarding down the middle of a street
1693,https://www.ndtv.com/world-news/russia-would-immediately-return-to-grain-deal-if-west-demands-met-russia-president-vladimir-putin-4223901,Russia Would Immediately Return To Grain Deal If West Demands Met: Russia President Vladimir Putin,719D519FC9B7A35C1A79C933971E0133,news_images/news_images/719D519FC9B7A35C1A79C933971E0133.jpg,"russian president person speaks during a meeting at the presidential administration in moscow, russia, tuesday, april 30, 2019"
1694,https://news.yahoo.com/federal-jury-convicts-4-florida-222530812.html,Federal jury convicts 4 Florida men for selling bleach solution as 'miracle' cure for diseases,C9803D487D960250CBCE6312BCE10B9B,news_images/news_images/C9803D487D960250CBCE6312BCE10B9B.jpg,two men sitting in front of a microphone in a radio studio
1695,https://www.click2houston.com/news/national/2023/07/19/american-soldiers-dash-into-north-korea-leaves-family-members-wondering-why/,American soldier's dash into North Korea leaves family members wondering why,40FF4FB6A5CB145F4A26FBE1A24F9474,news_images/news_images/40FF4FB6A5CB145F4A26FBE1A24F9474.jpg,a man is sitting in a living room with a picture on the wall
1696,https://hotair.com/john-s-2/2023/07/19/as-russias-economy-withers-putin-resorts-to-expropriation-of-foreign-assets-n565710,"As Russia's economy withers, Putin resorts to expropriation of foreign assets",35A7C134EC77EE72474334AA45395022,news_images/news_images/35A7C134EC77EE72474334AA45395022.jpg,russian president vladimir putin
1697,https://nypost.com/2023/07/19/stephen-a-smith-hits-the-beach-with-female-companion-on-trip/,Stephen A. Smith hits the beach with female companion on trip,602008C601E48F7FDEDEF94C2D33A4AB,news_images/news_images/602008C601E48F7FDEDEF94C2D33A4AB.jpg,a man and woman are in the water and one is laying on a pink chair
1698,https://www.actionnewsjax.com/news/local/environmentalists-push-restrictions-florida-deer-farming-hunting-slow-contagious-disease/OFCOZ6JHNZEYLMMUGCOHNM5RYE/,"Environmentalists push for restrictions on Florida deer farming, hunting to slow contagious disease",9C0567A8A5109F33110D8520876DCD86,news_images/news_images/9C0567A8A5109F33110D8520876DCD86.jpg,a deer is crossing the road in front of a car
1699,https://www.express.co.uk/news/uk/1793044/Eleven-arrested-climate-protests-Scotland,Arrests after climate activists 'stop oil leaving' sites in Scotland | UK | News,C1A4DA402AB74386B4F1B993B345253B,news_images/news_images/C1A4DA402AB74386B4F1B993B345253B.jpg,a group of people on top of a tanker truck
1700,https://pagesix.com/2023/07/19/dalton-gomez-devastated-by-ariana-grande-split-report/,Dalton Gomez 'devastated' by Ariana Grande split: report,FA324B0DBA0ACAED272BC274279EA366,news_images/news_images/FA324B0DBA0ACAED272BC274279EA366.jpg,a man and woman are kissing in front of  their wedding
1701,https://news.yahoo.com/juul-seeks-fda-approval-vape-212000532.html,Juul Seeks FDA Approval for New Vape That Can Verify a User's Age,794155A549C7571EBF34F49D4EFA2F0F,news_images/news_images/794155A549C7571EBF34F49D4EFA2F0F.jpg,an electronic cigarette laying on the ground next to a pack of cigarettes
1702,https://www.ndtv.com/world-news/5-politicians-pilot-die-in-plane-crash-in-colombia-authorities-4224017,"5 Politicians, Pilot Die In Plane Crash In Colombia: Authorities",CC4076E8DE591F874412543109D66A61,news_images/news_images/CC4076E8DE591F874412543109D66A61.jpg,a crime scene tape is seen in front of a building
1703,https://www.express.co.uk/celebrity-news/1793032/Britney-Spears-Jamie-Lynn-Spears-rekindle,Jamie Lynn Spears has 'nothing but love' for sister Britney | Celebrity News | Showbiz & TV,B1993AB196E569C6510EE24E66C47B6F,news_images/news_images/B1993AB196E569C6510EE24E66C47B6F.jpg,two women pose for a photo on the red carpet at disney music awards
1704,https://barrie.ctvnews.ca/siu-investigating-after-suspect-seriously-injured-by-opp-vehicle-in-innisfil-1.6485959,OPP vehicle struck suspect attempted to flee police in Innisfil: SIU,F64F6E32079D7860CDC1A54C22F2B2CB,news_images/news_images/F64F6E32079D7860CDC1A54C22F2B2CB.jpg,a car that was involved in a crash is on the side of the road
1705,https://news.yahoo.com/cook-county-property-tax-bills-215600732.html,Cook County property tax bills will be late again,9233A26B359BD09EE1A6A96093922642,news_images/news_images/9233A26B359BD09EE1A6A96093922642.jpg,an aerial view of the city of chicago
1706,https://www.localmemphis.com/article/news/nation-world/mustangs-die-in-wild-horse-roundup-nevada/507-7737c1a7-dda2-4cd8-a892-cdf0a9599e40,At least 11 mustangs die in wild horse roundup in Nevada,FED51CAD5FA3004B1371EBF3001E0AC1,news_images/news_images/FED51CAD5FA3004B1371EBF3001E0AC1.jpg,a helicopter is flying over a herd of horses
1707,https://bamsmackpow.com/2023/07/19/dc-green-arrow-actor-ranking/,All 6 Green Arrow actors ranked from worst to best,81EF10B658B960A1FA66CB38403F4891,news_images/news_images/81EF10B658B960A1FA66CB38403F4891.jpg,the arrow in arrow is holding a bow and arrow
1708,https://www.hawaiimagazine.com/check-out-this-ultimate-hidden-kauai-getaway/,Check Out this Ultimate Hidden KauaÃŠÂ»i Getaway,12490FDB0311DEE3E6BA706CBA1655E2,news_images/news_images/12490FDB0311DEE3E6BA706CBA1655E2.jpg,a hammock is on the balcony of a wooden house
1709,https://news.yahoo.com/utah-housing-markets-most-risk-220130952.html,"These Utah housing markets most 'at-risk' for price correction due to affordability problems, low sales, firm says",C018FE81A53DB18EDB77186A749AC1F5,news_images/news_images/C018FE81A53DB18EDB77186A749AC1F5.jpg,"a realty path for sale sign is seen in front of a home in salt lake city, utah, tuesday, april 30, 2019"
1710,https://www.agri-pulse.com/articles/19725-house-appropriators-clear-interior-environment-bill-with-big-cuts,"House appropriators clear Interior-Environment bill with big cuts | Agri-Pulse Communications, Inc.",C65209E3713A40F823F06A2B9F09D1D3,news_images/news_images/C65209E3713A40F823F06A2B9F09D1D3.jpg,the united states capitol building is lit up at night
1711,https://news.yahoo.com/kaley-cuoco-poses-her-3-220853828.html,Kaley Cuoco poses with her 3-month-old 'mini me' in sweet pic,EE951CB38EAFD91D72D7CE1131F302A8,news_images/news_images/EE951CB38EAFD91D72D7CE1131F302A8.jpg,a woman with long hair sitting on a stool
1712,https://bgr.com/entertainment/netflixs-most-rewatchable-original-tv-shows/,Netflix's most rewatchable original TV shows,1F99CCE14393DED84A144CD1AB8C5232,news_images/news_images/1F99CCE14393DED84A144CD1AB8C5232.jpg,two images of a man and woman laying in bed with their cell phones
1713,https://people.com/gisele-bundchen-low-key-43rd-birthday-celebration-family-brazil-source-7563229,Gisele BÃƒÂ¼ndchen Plans to Have 'Low-Key' 43rd Birthday: Exclusive Source,FBB4BD63546843DB0B0FD0CA28AD84BC,news_images/news_images/FBB4BD63546843DB0B0FD0CA28AD84BC.jpg,a woman wearing a white dress and a feather coat
1714,https://newstalk870.am/ixp/1130/p/new-oppenheimer-movie-memory-holes-hanford/,New Oppenheimer Movie Memory Holes Hanford,EC3AF0CB49E25E230069F46DB18574C5,news_images/news_images/EC3AF0CB49E25E230069F46DB18574C5.jpg,an aerial view of a nuclear power plant in the desert
1715,https://www.yahoo.com/entertainment/person-arrested-alleged-false-threat-194628529.html,"Person arrested after alleged false threat at Northland Ford facility, causing evacuation",7BF340A36B15DD2A4C1C3453186C9FF5,news_images/news_images/7BF340A36B15DD2A4C1C3453186C9FF5.jpg,a group of police officers standing at a podium in front of an american flag
1716,https://newstalk870.am/othello-man-arrested-caught-half-naked-in-bed-with-11-year-old/,"Othello Man Arrested, Caught Half-Naked in Bed with 11-Year-Old",A8E63E698F4485868E42B5B83286ED53,news_images/news_images/A8E63E698F4485868E42B5B83286ED53.jpg,"two pictures of police cars parked on the side of the road, one with the word ""swag"" written on it and the other with the word ""swag"" written on it"
1717,https://hotair.com/tree-hugging-sister/2023/07/19/lurch-leaves-cozy-china-climate-confab-with-coal-in-his-carry-on-n565708,Lurch leaves cozy China climate confab with coal in his carry-on,4F3E1B632B3A383C37713C3F599DD2F0,news_images/news_images/4F3E1B632B3A383C37713C3F599DD2F0.jpg,secretary of state john kerry speaks during a news conference at the state department in washington
1718,https://www.dailyfx.com/education/understanding-the-stock-market/how-to-trade-earnings-season.html,Trading Earnings Season: 3 Steps for Using Earnings Reports,DA5EAADACD4C1DC3C3547CD16D8BA2F2,news_images/news_images/DA5EAADACD4C1DC3C3547CD16D8BA2F2.jpg,a stack of dollar bills sitting on top of each other
1719,https://nesn.com/2023/07/super-bowl-champion-joins-leonard-fournette-in-patriots-workout/,Super Bowl Champion Joins Leonard Fournette In Patriots Workout,7B8FFA8F8500438F68493998BD47BC5F,news_images/news_images/7B8FFA8F8500438F68493998BD47BC5F.jpg,"los angeles rams wide receiver person runs with the ball during the first half of an nfl football game against the houston texans, sunday, september 29, 2019, in houston"
1720,https://hotair.com/karen-townsend/2023/07/19/would-chris-christie-consider-being-trumps-vp-no-way-in-hell-just-ask-mike-pence-n565686,Would Chris Christie consider being Trump's VP? No way in hell Ã¢â‚¬â€ just ask Mike Pence,445145C21943E52F784003186DC482D1,news_images/news_images/445145C21943E52F784003186DC482D1.jpg,a man in a suit and tie stands in front of an american flag
1721,https://www.raiders.com/news/two-more-raiders-earn-top-10-ratings-on-madden-nfl-24-maxx-crosby-josh-jacobs,Two more Raiders earn top 10 position ratings in Madden NFL 24,BC4429CF81D7A93CDCB673B84AEF130E,news_images/news_images/BC4429CF81D7A93CDCB673B84AEF130E.jpg,the oakland raiders are playing in a game against the san francisco 49ers
1722,https://en.as.com/nba/nba-announces-cleveland-cavaliers-and-brooklyn-nets-will-play-in-nba-paris-game-2024-n/,NBA announces Cleveland Cavaliers and Brooklyn Nets will play in NBA Paris Game 2024,5439790EF41876D88D09022328EC11F7,news_images/news_images/5439790EF41876D88D09022328EC11F7.jpg,two basketball players in the middle of a game
1723,https://fansided.com/2023/07/19/mlb-rumors-shohei-ohtani-angels-dodgers-blue-jays/,"MLB Rumors: Shohei Ohtani trade latest, Dodgers sneaky need, Blue Jays",17F37CAA6ABED0C57E81805D15C7DB25,news_images/news_images/17F37CAA6ABED0C57E81805D15C7DB25.jpg,a baseball player wearing a red uniform
1724,https://ew.com/movies/little-rascals-cast-where-are-they-now/,The Little Rascals cast: Where are they now?,4B78903FD28C880026858DD9F417CC91,news_images/news_images/4B78903FD28C880026858DD9F417CC91.jpg,a group of children in front of a car with a dog on it
1725,https://nypost.com/2023/07/19/u-s-soldier-travis-king-seen-in-photo-taken-moments-before-he-defected-to-north-korea/,US soldier Travis King seen in photo taken moments before he defected to North Korea,21E1F7A33F0B065D10F3BB092C18E5A7,news_images/news_images/21E1F7A33F0B065D10F3BB092C18E5A7.jpg,a group of people standing in front of an american flag
1726,https://www.eweek.com/networking/ebook-review-5-wan-trends-shaping-netops-strategy/,eBook Review: 5 WAN Trends Shaping NetOps Strategy,B6D159880FEC0D47CBB3064D52A1BA00,news_images/news_images/B6D159880FEC0D47CBB3064D52A1BA00.jpg,an abstract image of a digital data trail
1727,https://hudsonvalleycountry.com/wildflower-farms-in-gardiner-best-hotel-resort-in-united-states/,Wildflower Farms In Gardiner Best Hotel Resort In United States,3A1714D3C191D8F1BA314CD0D89DD7F5,news_images/news_images/3A1714D3C191D8F1BA314CD0D89DD7F5.jpg,this is an image of a lodge at dusk
1728,https://www.nzherald.co.nz/business/auckland-cbd-shooting-building-site-caught-in-drama-is-one-of-nzs-biggest-projects/5LLIZNP4H5EJJBFI7RLI42GJ24/,Auckland CBD shooting: Building site caught in drama is one of NZ's biggest projects,C93B7BDE3FA8ED78B127AB548635B112,news_images/news_images/C93B7BDE3FA8ED78B127AB548635B112.jpg,an aerial view of a city with tall buildings
1729,https://www.popsci.com/technology/maersk-green-methanol-ship/,This green ship runs off landfill waste,0283361CB9FF01273A1013D41CB5E9BC,news_images/news_images/0283361CB9FF01273A1013D41CB5E9BC.jpg,an aerial view of a large container ship in the ocean
1730,https://www.lehighvalleylive.com/northampton-county/2023/07/itll-cost-nearly-500k-to-fix-roads-and-bridges-damaged-by-sundays-flood-norco-officials-say.html,"It'll cost nearly $500K to fix roads and bridges damaged by Sunday's flood, NorCo officials say",4E352666C8DC303D25F24380881365D2,news_images/news_images/4E352666C8DC303D25F24380881365D2.jpg,an aerial view of a flooded road in the middle of a forest
1731,https://reversemortgagedaily.com/articles/california-weathers-private-label-drop-to-remain-dominant-reverse-mortgage-destination/,California weathers private-label drop to remain dominant reverse mortgage destination,46E0A478A48CC60896025EE078218B6C,news_images/news_images/46E0A478A48CC60896025EE078218B6C.jpg,a map of the united states with pins on it
1732,https://regina.ctvnews.ca/fred-wagman-riders-president-who-staved-off-disaster-dead-at-86-1.6486129,Former Riders president Fred Wagman dead at 86,BE9B4FD83257446E0A54033EFED5F195,news_images/news_images/BE9B4FD83257446E0A54033EFED5F195.jpg,two men in suits holding green folders
1733,https://www.aol.com/women-world-cup-gets-most-194151609.html,Women's World Cup Gets Most Live TV Coverage Ever as Fox Sports Capitalizes on U.S. Team's Quest for Three-Peat Victory,C007965827B9E2CCDE198C8063F91120,news_images/news_images/C007965827B9E2CCDE198C8063F91120.jpg,four people sitting at a news desk with the sydney opera house in the background
1734,https://northern.starweekly.com.au/news/11-year-extension-for-prace/,11-year extension for PRACE,49C429578E581450C0E0A4CA4AC15659,news_images/news_images/49C429578E581450C0E0A4CA4AC15659.jpg,the australian flag is flying in front of a building
1735,https://www.express.co.uk/news/royal/1792971/prince-william-earthshot-prize-new-york,Prince William heading to America - but not likely to meet Harry,5EA83B0F39164560A4B4ED8A355418BF,news_images/news_images/5EA83B0F39164560A4B4ED8A355418BF.jpg,a man standing in front of a large screen
1736,https://www.abccolumbia.com/2023/07/19/senior-resources-meals-on-wheels-will-unify-with-the-lourie-center/,"Senior Resources, Meals-On-Wheels will unify with The Lourie Center",341B4B1FD48278BB76F83BE3BB791D8A,news_images/news_images/341B4B1FD48278BB76F83BE3BB791D8A.jpg,a group of people in a dance class
1737,https://www.inverness-courier.co.uk/news/highland-wildfires-are-likely-to-get-more-intense-longer-a-320745/,"'Highland wildfires are likely to get more intense, longer and more frequent unless action is taken'",2D46DAF6CCDDA7408C7CFEE1B8275573,news_images/news_images/2D46DAF6CCDDA7408C7CFEE1B8275573.jpg,a woman giving a presentation to a group of people
1738,https://medicalxpress.com/news/2023-07-excessive-pandemic-alcoholic-liver-disease.html,Excessive drinking during the pandemic increased alcoholic liver disease death rates,0E921C799F49F7B2D699EC3E3734025E,news_images/news_images/0E921C799F49F7B2D699EC3E3734025E.jpg,a man is sleeping on his laptop in front of a cup of coffee
1739,https://regina.ctvnews.ca/it-really-ain-t-hitting-me-yet-riders-mario-alford-now-leads-team-in-all-time-return-touchdowns-1.6486360,Riders' Mario Alford now leads team in all-time return touchdowns,EB3D7FB545B0E284AF49202BAF0809D3,news_images/news_images/EB3D7FB545B0E284AF49202BAF0809D3.jpg,"saskatchewan Roughriders running back person runs with the ball during the first half of an nfl football game against the baltimore ravens in baltimore, maryland, sunday, september 29, 2019"
1740,https://www.nbcmiami.com/news/local/politifact-ron-desantis-statement-that-federal-agencies-government-have-grown-50-since-2019-is-half-truth/3074642/,"PolitiFact: Ron DeSantis statement that federal 'agencies, government have grown 50% since 2019' is half-truth Ã¢â‚¬â€œ NBC 6 South Florida",3F673D1BFF5B000FBC1A35D86780E50D,news_images/news_images/3F673D1BFF5B000FBC1A35D86780E50D.jpg,a man in a suit and green tie talking to reporters
1741,http://aninews.in/news/entertainment/hollywood/amanda-seyfrieds-seven-veils-to-be-screened-at-toronto-film-festival20230719231429/,Amanda Seyfried's 'Seven Veils' to be screened at Toronto Film Festival,5312B3D90098BF8D217158BF48917187,news_images/news_images/5312B3D90098BF8D217158BF48917187.jpg,a woman with long blonde hair and pink lipstick
1742,https://news.yahoo.com/stanford-president-resign-research-questioned-215704043.html,Stanford president to resign after research questioned,18581794F6A270C5DCD7B2CF901AB833,news_images/news_images/18581794F6A270C5DCD7B2CF901AB833.jpg,a tall tower with a clock on top of it
1743,https://brimbanknorthwest.starweekly.com.au/news/brimbank-launches-campaign-supporting-voice-to-parliament/,Brimbank launches campaign supporting Voice to Parliament,D6EA083274073CF9A517C3A3FA673B6E,news_images/news_images/D6EA083274073CF9A517C3A3FA673B6E.jpg,an orange building with flags on the side of it
1744,https://cubbiescrib.com/posts/nationals-vs-cubs-prediction-odds-wednesday-july-19-trust-cubs-pitching-01h5qwv0ym0k,"Nationals vs. Cubs prediction and odds for Wednesday, July 19 (Trust Cubs' pitching)",F48349DDEDF345DE9A298831F647643C,news_images/news_images/F48349DDEDF345DE9A298831F647643C.jpg,the chicago cubs pitcher is about to throw the ball
1745,https://www.journal-topics.com/articles/park-ridge-asks-faa-leaders-to-reconsider-fly-quiet-plan/,Park Ridge Asks FAA Leaders To Reconsider 'Fly Quiet' Plan - Journal & Topics Media Group,54C8A2528097918C2EFBADB955FAA57E,news_images/news_images/54C8A2528097918C2EFBADB955FAA57E.jpg,an airplane flying over a building with autumn leaves
1746,https://theeagleonline.com.ng/benjamin-mendy-signs-for-lorient-on-two-year-deal/,Benjamin Mendy signs for Lorient on two-year deal,EBE65D57013A0B0373F9E7D4C69C38A4,news_images/news_images/EBE65D57013A0B0373F9E7D4C69C38A4.jpg,a young man in a white shirt on a soccer field
1747,https://www.inquirer.com/crime/james-pitts-philadelphia-homicide-case-overturned-janet-weary-20230719.html,Another murder case tied to ex-Philly detective James Pitts was overturned,AB8B8F9B4201E1C75D15555FE119CD84,news_images/news_images/AB8B8F9B4201E1C75D15555FE119CD84.jpg,a black man in a suit and tie standing in front of a red wall
1748,https://www.cinemablend.com/streaming-news/kim-kardashian-bikini-posts-working-skims-billion-net-worth,Looks Like All Those Kim Kardashian Bikini Posts Are Working Because SKIMS Just Added Another Billion To Its Net Worth,2E5A92408793664F2B0163B92D57A782,news_images/news_images/2E5A92408793664F2B0163B92D57A782.jpg,kim kardashian in a black dress and white hair
1749,https://finance.yahoo.com/news/coach-nike-crumbl-tanger-outlets-214315063.html,"Coach, Nike, Crumbl: Tanger Outlets Nashville releases retail, restaurants for Antioch mall",9E2CE7236CFC5DA13CEE258373162C6E,news_images/news_images/9E2CE7236CFC5DA13CEE258373162C6E.jpg,a building under construction in the middle of a parking lot
1750,https://www.outdoorlife.com/survival/sailor-survives-months-raw-fish-rainwater/,Sailor Survives 3 Months on Raw Fish and Rainwater,F97F4D09A4597565C41E53C657D7D7FE,news_images/news_images/F97F4D09A4597565C41E53C657D7D7FE.jpg,two pictures of an old man and a dog on a boat
1751,http://www.itechpost.com/articles/118266/20230719/retro-games-a-new-take-on-old-classics.htm,Retro Games: A New Take on Old Classics,B44AE390179DBD8D7B650F1781273F05,news_images/news_images/B44AE390179DBD8D7B650F1781273F05.jpg,an old computer and other electronic devices on a table
1752,https://regina.ctvnews.ca/woman-dies-at-regina-city-hall-homeless-encampment-from-apparent-overdose-1.6486223,Suspected overdose death reported at Regina city hall encampment,D25387ECD746CDB5944954677691868F,news_images/news_images/D25387ECD746CDB5944954677691868F.jpg,several tents are set up on the grass in front of a building
1753,https://www.mrt.com/news/article/mothers-hope-for-answers-as-authorities-announce-18207911.php,"As police try to solve deaths of four women in Oregon, mothers hope for answers",F30EF6D77199199D33662C9A3AC23592,news_images/news_images/F30EF6D77199199D33662C9A3AC23592.jpg,a woman is holding up two small boxes
1754,https://www.express.co.uk/celebrity-news/1793043/Holly-Willoughby-this-morning-break-instagram,Holly Willoughby says 'loneliness hurts' in new post after This Morning break,69D649897C557DC55132521ACF23CE44,news_images/news_images/69D649897C557DC55132521ACF23CE44.jpg,two pictures of a man and a woman on a tv show
1755,https://www.tomsguide.com/news/apple-reportedly-testing-ai-chatbot-3-things-you-need-to-know,Apple reportedly testing AI chatbot Ã¢â‚¬â€ 5 things to know about Apple GPT,ACC59FC260089B1E374D38F983929CDB,news_images/news_images/ACC59FC260089B1E374D38F983929CDB.jpg,an apple logo is seen on the side of a building
1756,https://news.yahoo.com/northwestern-athletics-accused-fostering-toxic-221948792.html,Northwestern athletics accused of fostering a toxic culture,46F70EF7C3B7ABD29C3CAB3208C5B100,news_images/news_images/46F70EF7C3B7ABD29C3CAB3208C5B100.jpg,a group of men standing behind a podium
1757,https://mortgageorb.com/housing-starts-decreased-in-june-despite-rising-home-builder-sentiment,Housing Starts Decreased in June Despite Rising Home Builder Sentiment,63D39226AEAFE026AD5F5053DBEA0778,news_images/news_images/63D39226AEAFE026AD5F5053DBEA0778.jpg,an aerial view of a house under construction
1758,https://www.workerscompensation.com/daily-headlines/workers-threaten-to-strike-over-heat-as-texas-laws-place-heat-protections-on-workers-backs/,Workers Threaten to Strike Over Heat as Texas Laws Place Heat Protections on Workers' Backs,E7BD0D6595675F14871EA8FB95603477,news_images/news_images/E7BD0D6595675F14871EA8FB95603477.jpg,an image of a thermometer with the sun in the background
1759,https://ew.com/tv/ellen-pompeo-slams-netflix-over-residuals-greys-anatomy-meme-strike/,Ellen Pompeo slams Netflix with 'Grey's Anatomy' meme amid strike,9629CF28C77D0770B66B24D5A3E97827,news_images/news_images/9629CF28C77D0770B66B24D5A3E97827.jpg,a woman in a blue scrub suit sitting on a couch
1760,https://www.cinemablend.com/television/david-tennant-sonic-screwdriver-for-doctor-who-60th-anniversary,"David Tennant's New Sonic Screwdriver For Doctor Who Has Been Revealed, And It Looks Brilliant For The 60th Anniversary",4455A32075FA8AF3D070750F3D04F161,news_images/news_images/4455A32075FA8AF3D070750F3D04F161.jpg,the doctor who is pointing his finger at the camera
1761,https://nypost.com/2023/07/19/rex-heuermann-architect-turned-suspected-serial-killer-spent-whole-life-less-than-3-miles-from-amityville-horror-massacre/,"Rex Heuermann, architect turned suspected serial killer, spent whole life less than 3 miles from 'Amityville Horror' massacre",01888A534D3AA166DD9F2418181B5A87,news_images/news_images/01888A534D3AA166DD9F2418181B5A87.jpg,a man in a suit and tie is standing in front of a house
1762,http://www.thebostonpilot.com/article.php?ID=195157,"Global status of religious liberty 'dire,' House lawmakers warn",136EC6A24341382FEC51AF1A1DDD7F4B,news_images/news_images/136EC6A24341382FEC51AF1A1DDD7F4B.jpg,a woman holding a wooden cross in front of police officers
