article_id,article_url,article_title,image_id,image_path,caption
13967,https://assets.msn.com/labs/mind/BBWMeTN.html,Report: Knicks thought Pelicans' trade asking price for Anthony Davis was too high,413fc7579cba4b3caddaf21905ebdb73,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/413fc7579cba4b3caddaf21905ebdb73.jpg,"kobe bryant, los angeles lakers, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person,"
14026,https://assets.msn.com/labs/mind/BBWMetd.html,"WDSU Investigates: Turnover rate at Harahan Police Department hits 75%, with fired officers reinstated",ac2f8203f44440a990bb6e94334ea8f8,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/ac2f8203f44440a990bb6e94334ea8f8.jpg,a building with a sign that says police on it
13962,https://assets.msn.com/labs/mind/BBWMeT1.html,Knicks thought Pelicans' asking price too high for Davis,6f1442c75724481bb5a8e094899fd47d,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/6f1442c75724481bb5a8e094899fd47d.jpg,pau gasol los angeles lakers
13489,https://assets.msn.com/labs/mind/BBWMErE.html,Chris Evans' Hilarious Reason Why He Continues Acting,21e1bb4b7ad8497ba2aaf10b6c7c373a,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/21e1bb4b7ad8497ba2aaf10b6c7c373a.jpg,a man in a suit and tie talking to a reporter
14018,https://assets.msn.com/labs/mind/BBWMeq8.html,The NSA says it stopped tracking cellphone locations without a warrant,d2a80e6fb9e349628cfc4ea7311cbb33,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/d2a80e6fb9e349628cfc4ea7311cbb33.jpg,a large sign with a picture of a building in front of it
14013,https://assets.msn.com/labs/mind/BBWMeos.html,"Stranded person rescued from ledge, fire chief says",d443e8b7c478405d97e195c8e5c3a0dc,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/d443e8b7c478405d97e195c8e5c3a0dc.jpg,a group of people working on a tree in the woods
14009,https://assets.msn.com/labs/mind/BBWMenU.html,Anthony Grundy: Former basketball star killed in Louisville,c8928ddd85154396ba0d406f67c06895,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/c8928ddd85154396ba0d406f67c06895.jpg,a police car is parked on the side of the road
13947,https://assets.msn.com/labs/mind/BBWMeN7.html,Baltimore Twins Celebrate Milestone Birthday,3e4c28b903074d5f9a835d15559c5070,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/3e4c28b903074d5f9a835d15559c5070.jpg,two older men sitting on a couch holding a piece of paper
13944,https://assets.msn.com/labs/mind/BBWMeN2.html,Austin City Council approves code change to expand 100-year floodplain,dc7b8b1bfec4432394d94ee8bdb090f1,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/dc7b8b1bfec4432394d94ee8bdb090f1.jpg,an aerial view of a river with trees and water
21430,https://assets.msn.com/labs/mind/BBWMeMO.html,Game Thread: Knicks vs. Mavericks- 11/14/19,d4824725bf5d49509d498c6f6db4d26f,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/d4824725bf5d49509d498c6f6db4d26f.jpg,new york knicks vs dallas mavericks
13487,https://assets.msn.com/labs/mind/BBWMElN.html,An ambassador fired: What to watch on Day 2 of impeachment,b5bf36ba0b94490ba265651bc1046fff,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/b5bf36ba0b94490ba265651bc1046fff.jpg,a woman in glasses sitting at a table with a microphone
20104,https://assets.msn.com/labs/mind/BBWMejN.html,PNC Bank Says Security Upgrades May Have Caused Problems For Venmo Users,911d122c61b4475f84ade4f9bde27b3d,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/911d122c61b4475f84ade4f9bde27b3d.jpg,"venmo, the popular mobile payment app, is now available in new york city"
21427,https://assets.msn.com/labs/mind/BBWMeJh.html,Texas Roadhouse in Worcester gets warning after bugs found in liquor bottles,52f92ca759d047998784de37e2f9b3d2,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/52f92ca759d047998784de37e2f9b3d2.jpg,a person is holding a screwdriver in their hand
13932,https://assets.msn.com/labs/mind/BBWMeHV.html,Rockets debuting classic jerseys Friday against Pacers,a4ba247b50a94b03a95ed95e8607a62e,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/a4ba247b50a94b03a95ed95e8607a62e.jpg,two basketball players in red uniforms standing next to each other
13927,https://assets.msn.com/labs/mind/BBWMeFH.html,"5G is on track in China, but will it pay?",9099b65e2d4442899ba12f119951cd10,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/9099b65e2d4442899ba12f119951cd10.jpg,"5g is the next generation of wireless technology that promises faster speeds, lower latency, and greater capacity than current 4g networks"
21422,https://assets.msn.com/labs/mind/BBWMeEf.html,Russia establishes new foothold in Syria amid recent violence,81f4be14373b470f999fa3d0ed8d91d9,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/81f4be14373b470f999fa3d0ed8d91d9.jpg,a group of women are standing in a crowd
13987,https://assets.msn.com/labs/mind/BBWMecY.html,AFC North Preview: Week 11,2767193e8f5b4d709d3e59c98fe3d8ec,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/2767193e8f5b4d709d3e59c98fe3d8ec.jpg,"pittsburgh steelers wide receiver julio jones celebrates after scoring a touchdown during the first half of an nfl football game against the baltimore ravens in pittsburgh, pittsburgh,"
20103,https://assets.msn.com/labs/mind/BBWMecu.html,MLK Dream Classic returning to the Phoenix metro this high school basketball in January,f9989cbc9c2b4e7191724fd75ad639d5,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/f9989cbc9c2b4e7191724fd75ad639d5.jpg,a basketball is in the net and the ball is in the basket
13914,https://assets.msn.com/labs/mind/BBWMeBo.html,Lawyer says Trump budget official will testify in impeachment inquiry if subpoenaed,f6eabd6a1eef487f91073ec848372f15,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/f6eabd6a1eef487f91073ec848372f15.jpg,"the u s capitol building in washington, dc"
20086,https://assets.msn.com/labs/mind/BBWMEbl.html,Star Wars Jedi: Fallen Order Review,39a0c46b02154743ade01c4b4626f01d,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/39a0c46b02154743ade01c4b4626f01d.jpg,a blue light is shining on a person's face
21439,https://assets.msn.com/labs/mind/BBWMeaP.html,Support widespread for family of Worcester firefighter Jason Menard,6c8ac62421014ee6b09d71bba135280c,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/6c8ac62421014ee6b09d71bba135280c.jpg,flowers and a note left at the scene of the shooting
13910,https://assets.msn.com/labs/mind/BBWMe9W.html,The world's most (and least) competitive economies,b706483db02a44139718a309f7502461,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/b706483db02a44139718a309f7502461.jpg,taipei city at night canvas print
13468,https://assets.msn.com/labs/mind/BBWME8Y.html,Smartphone S.O.S. App Saves NYC Teen From Ambush By Bicycle Gang In Hell's Kitchen,5fa0d2c69338488f95ae6ddbc1adcb5b,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/5fa0d2c69338488f95ae6ddbc1adcb5b.jpg,a woman and a boy are standing in front of a bus
20102,https://assets.msn.com/labs/mind/BBWMe8C.html,Knicks: Westchester rents temporary floor for County Center so team can come home,173bb8f1a37044cfadb05dc5ea992814,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/173bb8f1a37044cfadb05dc5ea992814.jpg,westchester county center
13901,https://assets.msn.com/labs/mind/BBWMe5j.html,Eagles' Alshon Jeffery misses second straight practice with ankle injury,fcc59ce0106644c3bd7364c71bbafe91,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/fcc59ce0106644c3bd7364c71bbafe91.jpg,the philadelphia eagles are the worst team in the nfl
13898,https://assets.msn.com/labs/mind/BBWMe2J.html,Officials say driver has minor injuries after driving through house in Smithville,577140ef963b4288bbc21d08dbfc16f1,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/577140ef963b4288bbc21d08dbfc16f1.jpg,two people are standing next to a car that is on the ground
13894,https://assets.msn.com/labs/mind/BBWMe1T.html,Winsome midcentury ranch in La Ca?ñada Flintridge asking $955K,a7f4409b87f940dc96c2c157c23a0edf,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/a7f4409b87f940dc96c2c157c23a0edf.jpg,a living room with wood beams and a fireplace
13891,https://assets.msn.com/labs/mind/BBWMe0D.html,NFL Confirms Patriots Among Teams Set To Attend Colin Kaepernick's Workout,458615743d5f42bb8829ff287da87e89,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/458615743d5f42bb8829ff287da87e89.jpg,"san francisco 49ers quarterback colin kaepernick kneels during the national anthem before an nfl football game against the miami dolphins in san francisco, california, on september 24, 2016"
13461,https://assets.msn.com/labs/mind/BBWMDZE.html,Pierce Brosnan's Sons Paris and Dylan Named 2020 Golden Globe Ambassadors,1b242c1d21794cd39bae9947bc44e755,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/1b242c1d21794cd39bae9947bc44e755.jpg,three men in suits standing next to each other
13847,https://assets.msn.com/labs/mind/BBWMdYG.html,Say What? Chrissy Teigen Reveals She Was Almost a Food Network Star,aed823b5f6734e39a5a98bb1da8db87d,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/aed823b5f6734e39a5a98bb1da8db87d.jpg,the actress is wearing a green gown with a thigh high slit
13458,https://assets.msn.com/labs/mind/BBWMDY6.html,Milwaukee could start banning plastic straws by April 2020,701c38ee57fa4f9f83a595ad2c0fa04d,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/701c38ee57fa4f9f83a595ad2c0fa04d.jpg,pink and white paper straws in a black holder
21400,https://assets.msn.com/labs/mind/BBWMdTk.html,Electric 'Endurance' truck puts Lordstown back on the map,c2d61507da6e4230a498fc6d53fc3bd2,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/c2d61507da6e4230a498fc6d53fc3bd2.jpg,a truck is shown in this illustration
13838,https://assets.msn.com/labs/mind/BBWMdQc.html,Mike Coffman Declares Victory In Aurora Mayor's Race,b0381e44411b457b8ead3c67f8051423,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/b0381e44411b457b8ead3c67f8051423.jpg,a man stands at a podium in front of two american flags
13836,https://assets.msn.com/labs/mind/BBWMdPV.html,Drone Footage Shows Winter Taking Hold on Indiana's Lake Michigan Shoreline,5dff0d1ed0c246948556e816198e589d,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/5dff0d1ed0c246948556e816198e589d.jpg,an image of a lighthouse in the middle of the ocean
13880,https://assets.msn.com/labs/mind/BBWMdp9.html,"Rhonda Logan wins District 1 runoff, claiming seat she came so close to getting",58cc947f497b4a36bfe7ee59597b8997,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/58cc947f497b4a36bfe7ee59597b8997.jpg,an african american woman wearing a black blazer and necklace
13456,https://assets.msn.com/labs/mind/BBWMDOG.html,"Quick Recap: Suns cruise past Hawks, 128-112",1455764eaeb4452c81f4dcac8a8e7b82,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/1455764eaeb4452c81f4dcac8a8e7b82.jpg,two men playing basketball in front of a crowd
20085,https://assets.msn.com/labs/mind/BBWMDNG.html,Browns Dawg Pound diehards growl at notion they are 'fair weather' fans,b0b324a2521247dfa01e8097d7662e35,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/b0b324a2521247dfa01e8097d7662e35.jpg,a man with a beard sitting in the stands at a football game
13875,https://assets.msn.com/labs/mind/BBWMdmm.html,"Pete Davidson, Kaia Gerber Are Dating, Trying to Stay 'Low Profile'",efbba3a6d2bd43c5a0f19d27c082ffea,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/efbba3a6d2bd43c5a0f19d27c082ffea.jpg,a collage of people walking down the street and one is wearing jeans and the other is wearing a jacket
13834,https://assets.msn.com/labs/mind/BBWMdMh.html,"Fairfield Man Charged With Send Pornopgraphic Images Of Kids On App, Arranging To Meet With 7-Year-Old Girl",c3a771ac5aab433f9a2fa18ad52c29eb,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/c3a771ac5aab433f9a2fa18ad52c29eb.jpg,a judge's gavel on a wooden table in front of a judge's gavel on a wooden table in front of a judge's gavel on a wooden table in front of a judge's gavel on a wooden table in front of a judge
13829,https://assets.msn.com/labs/mind/BBWMdM3.html,Thursday evening Cardinal news and notes,101355a4e9f04c369a3f4da95cc6de9d,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/101355a4e9f04c369a3f4da95cc6de9d.jpg,a man in a red shirt is standing in front of a castle
13450,https://assets.msn.com/labs/mind/BBWMDLK.html,University Of Chicago Student Reports Being Sexually Assaulted At Fraternity Party,67b218737c024b54aad71388544f3208,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/67b218737c024b54aad71388544f3208.jpg,this is an image of an old brick house
21393,https://assets.msn.com/labs/mind/BBWMdHu.html,"Grenade Safely Removed From Behind Store In Fairfield, Police Looking For Suspect",ef9ef0c2ae34425797cab71b3b82ae32,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/ef9ef0c2ae34425797cab71b3b82ae32.jpg,an image of a bomb that is laying on top of a piece of paper
13870,https://assets.msn.com/labs/mind/BBWMdhh.html,Marcell Ozuna rejects Cardinals' qualifying offer,3f02b466ab134b0e95007bc2464e891a,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/3f02b466ab134b0e95007bc2464e891a.jpg,st louis cardinals mike moustakas
13866,https://assets.msn.com/labs/mind/BBWMdh3.html,Former Covington car dealer arrested for third time,59e9430ac491417e8434142e6e76784f,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/59e9430ac491417e8434142e6e76784f.jpg,a mug shot of a man in a white shirt
13862,https://assets.msn.com/labs/mind/BBWMdgX.html,Open Thread: Phoenix Suns (6-4) vs. Atlanta Hawks (4-6),3291883a3dde4800926c6f6ee4098f7c,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/3291883a3dde4800926c6f6ee4098f7c.jpg,a basketball player dribbling the ball in front of a crowd
13854,https://assets.msn.com/labs/mind/BBWMdfc.html,"Charges: Jeffrey Graves, Who Led Police On Wrong-Way Pursuit, Raped & Robbed Elderly Woman",da8897033fbc4f1bba24901778a68ae8,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/da8897033fbc4f1bba24901778a68ae8.jpg,a man in a red shirt is shown in this mug shot
21390,https://assets.msn.com/labs/mind/BBWMdEZ.html,School shooting news breaks as GOP blocks background check bill,9853f299d6f94b129d8f53d245d887a4,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/9853f299d6f94b129d8f53d245d887a4.jpg,high school shooting survivor speaks out on nbc's 'meet the press'
21389,https://assets.msn.com/labs/mind/BBWMd5i.html,Boston may take legal action against short-term rental companies,7d59b8d01c794dc199f722740efb5125,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/7d59b8d01c794dc199f722740efb5125.jpg,a black man in a suit and tie standing in front of a window
20100,https://assets.msn.com/labs/mind/BBWMd2B.html,Thursday Night football thread: A promising young quarterback and Baker Mayfield,fcd389491fb947dfa3afa7b99c658969,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/fcd389491fb947dfa3afa7b99c658969.jpg,pittsburgh steelers vs san francisco 49ers
13797,https://assets.msn.com/labs/mind/BBWMcYe.html,"Commissioner Jeff Tobolski resigns from Cook County Board, Forest Preserve District committee leadership posts citing 'current health issues'",e89445265b83442fbb12c2ff60c76035,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/e89445265b83442fbb12c2ff60c76035.jpg,a man sitting in a courtroom with his hands on his face
20099,https://assets.msn.com/labs/mind/BBWMcwb.html,Arrest Made After Man Points Gun At Worshippers Outside Denver Mosque,28e73ac9843e47e6904af33f7e6e79bc,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/28e73ac9843e47e6904af33f7e6e79bc.jpg,a man is standing on top of a car in a parking lot
13810,https://assets.msn.com/labs/mind/BBWMcup.html,Sports betting: Bookies agree on one thing ... Eagles-Patriots will get a ton of action,7937046b57704236af2afee525a8ac32,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/7937046b57704236af2afee525a8ac32.jpg,philadelphia eagles vs chicago bears
13806,https://assets.msn.com/labs/mind/BBWMcn5.html,George will be center of attention during Clippers debut vs. Pelicans,e2a3da2ba45c4c21b982264359b3c7e1,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/e2a3da2ba45c4c21b982264359b3c7e1.jpg,the los angeles los angeles los angeles los angeles los angeles los angeles los angeles los angeles los angeles los angeles los angeles los angeles los angeles los angeles los angeles los angeles los
13795,https://assets.msn.com/labs/mind/BBWMcMh.html,Report: Knicks thought Pelicans' trade asking price for Anthony Davis was too high,6fb7fcdf65104228ba9565b1d50613be,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/6fb7fcdf65104228ba9565b1d50613be.jpg,"kobe bryant, los angeles lakers, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person,"
13803,https://assets.msn.com/labs/mind/BBWMchn.html,Rockley Music Center In Lakewood Closing After 73 Years,23b531ca933c43b2905ad767eb42af47,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/23b531ca933c43b2905ad767eb42af47.jpg,a google street view image of a restaurant
13786,https://assets.msn.com/labs/mind/BBWMcH1.html,Breakfast Club employee fired after using racial slur in 'joke' on black co-worker in Phoenix,c06fe37fcea7476fa840d705b68b4dbb,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/c06fe37fcea7476fa840d705b68b4dbb.jpg,two men are talking to reporters in front of a building
13798,https://assets.msn.com/labs/mind/BBWMcfr.html,"Frank Clark ""feels good"" and is ready to take on the Chargers",b54e1d452fcf43519cd8b909e893476f,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/b54e1d452fcf43519cd8b909e893476f.jpg,kansas city chiefs vs tennessee titans
13784,https://assets.msn.com/labs/mind/BBWMcDp.html,Roger Stone jury ends first day of deliberation without verdict,92b77bd5cd59404fbe02362e27da658e,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/92b77bd5cd59404fbe02362e27da658e.jpg,a group of people walking down the street in front of a building
13780,https://assets.msn.com/labs/mind/BBWMcC2.html,Bucks vs. Bulls Game Thread,3551eeebae734276bc11ac66bc7ddf5b,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/3551eeebae734276bc11ac66bc7ddf5b.jpg,a basketball player taking a shot at the basket
13774,https://assets.msn.com/labs/mind/BBWMcA9.html,Thursday Night Football: Steelers vs. Browns,12a12a46b4894c72b5cb755c98872efe,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/12a12a46b4894c72b5cb755c98872efe.jpg,a man wearing a camouflage hoodie on the field
13446,https://assets.msn.com/labs/mind/BBWMCa8.html,A chilly and damp start on Friday,5c97b6a9367c4d91b720db7c5105d0db,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/5c97b6a9367c4d91b720db7c5105d0db.jpg,the seven day forecast is shown on a tv screen
13772,https://assets.msn.com/labs/mind/BBWMc7k.html,"Jaguars vs. Colts: A.J. Cann, Will Richardson Jr., remain stuck in platoon system at right guard",caab740f9a4b421c8b488a1b4ff52f52,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/caab740f9a4b421c8b488a1b4ff52f52.jpg,the jacksonville jaguars are playing against the kansas city chiefs
13770,https://assets.msn.com/labs/mind/BBWMc6i.html,"FBI, Secret Service, CMPD, plus others plan for security at the RNC. Still no official word on security perimeter size for Uptown.",5b77e9a79f1b4156b84693e7b1d52ba8,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/5b77e9a79f1b4156b84693e7b1d52ba8.jpg,the republican national convention logo is displayed on a television screen
20098,https://assets.msn.com/labs/mind/BBWMc53.html,He is Iron Man: British inventor zooms at 85 mph in jet-powered suit,c6919edb7dfe4431aa58a8a80d1e5376,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/c6919edb7dfe4431aa58a8a80d1e5376.jpg,an iron man flying in the sky above clouds
13415,https://assets.msn.com/labs/mind/BBWMBZV.html,Charges Filed After Assault At Bethel Park High School,4ffdcbb34fd040a4880f9e5d1c2f5f77,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/4ffdcbb34fd040a4880f9e5d1c2f5f77.jpg,"bethel park high school in bethel park, pa"
20097,https://assets.msn.com/labs/mind/BBWMbzS.html,ESPN Asks (Predictable) 'Big Question' Red Sox Face In Offseason,cee0dd32f1164857811293f23c9f4016,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/cee0dd32f1164857811293f23c9f4016.jpg,boston red sox vs baltimore orioles
21361,https://assets.msn.com/labs/mind/BBWMbzN.html,Patriots' N'Keal Harry Looked At Time On Injured Reserve As A Positive,b71f21e08cc14820a48c245933d40414,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/b71f21e08cc14820a48c245933d40414.jpg,a football player is running with the ball
20095,https://assets.msn.com/labs/mind/BBWMbY9.html,REPORT: Zack Wheeler Rejects Qualifying Offer From Mets,100b8d5aace841748f35688423371f60,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/100b8d5aace841748f35688423371f60.jpg,new york mets baseball player on the field
13411,https://assets.msn.com/labs/mind/BBWMBVu.html,13 Reasons Why's Christian Navarro Slams Disney for Casting 'the White Guy' in The Little Mermaid,3420995f05f841eba9a4de8457bbd1aa,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/3420995f05f841eba9a4de8457bbd1aa.jpg,three men wearing suits and ties at an event
13437,https://assets.msn.com/labs/mind/BBWMBuj.html,"Feds: Jewelry store, auto business linked to drug trafficking, money laundering",096023bf68eb46ffa6a7fe2aada6d69b,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/096023bf68eb46ffa6a7fe2aada6d69b.jpg,a man in a black jacket standing in front of a store
13408,https://assets.msn.com/labs/mind/BBWMBTF.html,Steelers vs. Browns highlights | Week 11,d88926097b59416597011af021a02e72,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/d88926097b59416597011af021a02e72.jpg,pittsburgh steelers vs cleveland browns week 11 highlights
13434,https://assets.msn.com/labs/mind/BBWMBsP.html,Evers considers calling another special session to address gun violence,017033bccb35412e8e7dc335aa07779c,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/017033bccb35412e8e7dc335aa07779c.jpg,a man in a suit and tie is standing in front of the state capitol building
13402,https://assets.msn.com/labs/mind/BBWMBSh.html,"Baker Mayfield quick to condemn teammate Myles Garrett for brawl, attack on Mason Rudolph",e97e0fe92f4c4b9eb7b9840c09cab6b2,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/e97e0fe92f4c4b9eb7b9840c09cab6b2.jpg,cleveland browns vs pittsburgh pittsburgh pittsburgh pittsburgh pittsburgh pittsburgh pittsburgh pittsburgh pittsburgh pittsburgh pittsburgh pittsburgh pittsburgh pittsburgh pittsburgh
21348,https://assets.msn.com/labs/mind/BBWMbQr.html,Hemp-Drying Facility In Jeannette Shut Down,2f837d85caab42d89606b0c66e57e4c1,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/2f837d85caab42d89606b0c66e57e4c1.jpg,an industrial building with trucks parked in front of it
21263,https://assets.msn.com/labs/mind/BBWMBPI.html,Gophers lose tense four-set volleyball match to Wisconsin,88a108da4e6d44319bbd5ee43d7ab9bc,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/88a108da4e6d44319bbd5ee43d7ab9bc.jpg,volleyball players on the court during a game
13734,https://assets.msn.com/labs/mind/BBWMblv.html,Five Chicago Bears held out of practice today,9931413219264651b98c5fde7a4f0e05,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/9931413219264651b98c5fde7a4f0e05.jpg,chicago bears nfl football player on the field
13732,https://assets.msn.com/labs/mind/BBWMblu.html,"Trump hikes price tag for US forces in Korea almost 500% as Seoul fumes, frets",443b4595bc194c34a97f9600d8b8ffb1,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/443b4595bc194c34a97f9600d8b8ffb1.jpg,an air force jet flying in the blue sky
13695,https://assets.msn.com/labs/mind/BBWMbKg.html,"American Idol Winner Phillip Phillips Welcomes First Child, Son Patch",b9b1b57ca4bd48e8a6f796016c2ac7e2,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/b9b1b57ca4bd48e8a6f796016c2ac7e2.jpg,a man and woman posing for a picture in a hotel lobby
13731,https://assets.msn.com/labs/mind/BBWMbjK.html,Amazon plans to protest award of $10 billion cloud-computing contract to Microsoft,429b2b73a49a461ab8429f04de878ded,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/429b2b73a49a461ab8429f04de878ded.jpg,hand holding an amazon box with a smiley face on it
13690,https://assets.msn.com/labs/mind/BBWMbIT.html,TyTy Washington ready to make hoops history at Cesar Chavez,fb39b0b21474414387450aee441cbdd5,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/fb39b0b21474414387450aee441cbdd5.jpg,a man in a purple shirt is holding a basketball
13729,https://assets.msn.com/labs/mind/BBWMbim.html,LSU coach Joe Brady nominated for an award given to the top assistant coach in college football,12c6f2c542fc4e0d9b8b989e42ec9c73,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/12c6f2c542fc4e0d9b8b989e42ec9c73.jpg,the lsu football team is practicing on the field
13726,https://assets.msn.com/labs/mind/BBWMbiC.html,Trump ordered to pay $2M after misusing his charity in 'shocking pattern of illegality',a6379557701141fe97faa40456066d10,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/a6379557701141fe97faa40456066d10.jpg,president donald trump is the most powerful man in the world
21355,https://assets.msn.com/labs/mind/BBWMbiB.html,Daytona Historics draw massive entry list,2009ff46ec4140539d61fa520ea6eabd,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/2009ff46ec4140539d61fa520ea6eabd.jpg,an old ford mustang race car on a race track
13686,https://assets.msn.com/labs/mind/BBWMbGb.html,History has its eyes on lawmakers in impeachment inquiry,5ff95182e44e4d7aa57c5fe0cbcff32f,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/5ff95182e44e4d7aa57c5fe0cbcff32f.jpg,a man in a white suit is standing on stage
13716,https://assets.msn.com/labs/mind/BBWMbff.html,Esquire Names Local Restaurant Among Best In USA | Patch PM,0cf795acacff44028c79ee7250dba27e,/content/news_images/newsimages_test_and_evaluation_26_v1.0/news_images_evaluation/0cf795acacff44028c79ee7250dba27e.jpg,an image of a table with wine glasses and place settings
